StoreNumber,ds,y,dayOfTheYear,3HourBucket,GrossSoldQuantity,Cash/Credit Site,EBT Site,Loyalty Site,ExtraMile Site,CoBrand,Alcohol,Carwash,Food Service,City,State
1000,2015-11-24 14:00:00 ,5,328,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-24 17:00:00 ,6,328,4,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-25 08:00:00 ,4,329,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-25 11:00:00 ,1,329,2,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-25 14:00:00 ,4,329,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-25 17:00:00 ,3,329,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-26 08:00:00 ,7,330,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-26 11:00:00 ,2,330,2,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-26 14:00:00 ,5,330,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-26 17:00:00 ,2,330,4,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-27 08:00:00 ,9,331,1,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-27 11:00:00 ,37,331,2,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-27 14:00:00 ,29,331,3,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-27 17:00:00 ,32,331,4,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-28 08:00:00 ,13,332,1,13,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-28 11:00:00 ,52,332,2,52,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-28 14:00:00 ,55,332,3,55,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-28 17:00:00 ,36,332,4,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-29 08:00:00 ,19,333,1,19,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-29 11:00:00 ,52,333,2,52,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-29 14:00:00 ,26,333,3,26,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-29 17:00:00 ,53,333,4,53,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-30 08:00:00 ,2,334,1,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-30 11:00:00 ,4,334,2,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-30 14:00:00 ,1,334,3,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-11-30 17:00:00 ,10,334,4,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-01 08:00:00 ,6,335,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-01 11:00:00 ,5,335,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-01 14:00:00 ,10,335,3,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-01 17:00:00 ,7,335,4,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-02 08:00:00 ,0,336,1,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-02 11:00:00 ,3,336,2,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-02 14:00:00 ,1,336,3,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-02 17:00:00 ,4,336,4,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-03 11:00:00 ,1,337,2,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-03 14:00:00 ,6,337,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-03 17:00:00 ,9,337,4,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-04 08:00:00 ,17,338,1,17,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-04 11:00:00 ,58,338,2,58,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-04 14:00:00 ,6,338,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-05 08:00:00 ,13,339,1,13,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-05 11:00:00 ,29,339,2,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-05 14:00:00 ,68,339,3,68,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-05 17:00:00 ,11,339,4,11,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-06 08:00:00 ,4,340,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-06 11:00:00 ,45,340,2,45,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-06 14:00:00 ,9,340,3,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-06 17:00:00 ,50,340,4,50,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-07 08:00:00 ,6,341,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-07 11:00:00 ,4,341,2,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-07 14:00:00 ,9,341,3,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-07 17:00:00 ,5,341,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-08 08:00:00 ,8,342,1,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-08 11:00:00 ,6,342,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-08 14:00:00 ,7,342,3,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-08 17:00:00 ,7,342,4,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-09 08:00:00 ,4,343,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-09 11:00:00 ,3,343,2,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-09 14:00:00 ,5,343,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-09 17:00:00 ,3,343,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-10 11:00:00 ,2,344,2,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-10 14:00:00 ,5,344,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-10 17:00:00 ,0,344,4,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-11 11:00:00 ,32,345,2,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-11 14:00:00 ,20,345,3,20,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-11 17:00:00 ,21,345,4,21,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-12 08:00:00 ,1,346,1,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-12 11:00:00 ,39,346,2,39,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-12 14:00:00 ,6,346,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-12 17:00:00 ,50,346,4,50,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-13 08:00:00 ,6,347,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-13 11:00:00 ,30,347,2,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-13 14:00:00 ,34,347,3,34,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-13 17:00:00 ,22,347,4,22,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-14 08:00:00 ,7,348,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-14 11:00:00 ,11,348,2,11,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-14 14:00:00 ,6,348,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-14 17:00:00 ,2,348,4,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-15 08:00:00 ,5,349,1,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-15 11:00:00 ,10,349,2,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-15 14:00:00 ,5,349,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-15 17:00:00 ,8,349,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-16 08:00:00 ,3,350,1,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-16 11:00:00 ,1,350,2,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-16 14:00:00 ,5,350,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-16 17:00:00 ,2,350,4,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-17 08:00:00 ,3,351,1,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-17 11:00:00 ,6,351,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-17 14:00:00 ,5,351,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-17 17:00:00 ,3,351,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-18 08:00:00 ,15,352,1,15,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-18 11:00:00 ,16,352,2,16,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-18 14:00:00 ,21,352,3,21,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-18 17:00:00 ,46,352,4,46,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-19 08:00:00 ,6,353,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-19 11:00:00 ,6,353,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-19 14:00:00 ,45,353,3,45,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-19 17:00:00 ,66,353,4,66,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-20 08:00:00 ,4,354,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-20 11:00:00 ,45,354,2,45,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-20 14:00:00 ,45,354,3,45,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-20 17:00:00 ,40,354,4,40,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-21 08:00:00 ,3,355,1,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-21 11:00:00 ,0,355,2,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-21 14:00:00 ,8,355,3,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-21 17:00:00 ,5,355,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-22 08:00:00 ,7,356,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-22 11:00:00 ,7,356,2,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-22 14:00:00 ,9,356,3,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-22 17:00:00 ,9,356,4,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-23 08:00:00 ,0,357,1,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-23 11:00:00 ,2,357,2,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-23 14:00:00 ,2,357,3,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-23 17:00:00 ,1,357,4,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-24 08:00:00 ,2,358,1,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-24 11:00:00 ,6,358,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-24 14:00:00 ,3,358,3,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-24 17:00:00 ,8,358,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-25 08:00:00 ,5,359,1,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-25 11:00:00 ,38,359,2,38,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-25 14:00:00 ,37,359,3,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-25 17:00:00 ,23,359,4,23,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-26 08:00:00 ,10,360,1,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-26 11:00:00 ,30,360,2,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-26 14:00:00 ,36,360,3,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-26 17:00:00 ,37,360,4,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-27 08:00:00 ,7,361,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-27 11:00:00 ,60,361,2,60,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-27 14:00:00 ,57,361,3,57,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-27 17:00:00 ,44,361,4,44,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-28 08:00:00 ,5,362,1,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-28 11:00:00 ,0,362,2,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-28 14:00:00 ,12,362,3,12,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-28 17:00:00 ,8,362,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-29 08:00:00 ,6,363,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-29 11:00:00 ,5,363,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-29 14:00:00 ,7,363,3,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
1000,2015-12-29 17:00:00 ,5,363,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,FALSE,TRUE,HOUSTON,TX
2000,2015-01-01 11:00:00 ,7,1,2,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-01 14:00:00 ,8,1,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-01 17:00:00 ,0,1,4,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-02 08:00:00 ,3,2,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-02 11:00:00 ,22,2,2,22,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-02 14:00:00 ,8,2,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-02 17:00:00 ,47,2,4,47,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-03 08:00:00 ,5,3,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-03 11:00:00 ,32,3,2,32,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-03 14:00:00 ,12,3,3,12,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-03 17:00:00 ,38,3,4,38,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-04 08:00:00 ,6,4,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-04 11:00:00 ,37,4,2,37,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-04 14:00:00 ,24,4,3,24,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-04 17:00:00 ,29,4,4,29,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-05 08:00:00 ,3,5,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-05 11:00:00 ,1,5,2,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-05 14:00:00 ,6,5,3,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-05 17:00:00 ,2,5,4,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-06 08:00:00 ,7,6,1,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-06 11:00:00 ,6,6,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-06 14:00:00 ,8,6,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-06 17:00:00 ,6,6,4,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-07 08:00:00 ,4,7,1,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-07 11:00:00 ,2,7,2,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-07 14:00:00 ,0,7,3,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-07 17:00:00 ,1,7,4,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-08 08:00:00 ,1,8,1,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-08 11:00:00 ,1,8,2,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-08 14:00:00 ,1,8,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-08 17:00:00 ,3,8,4,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-09 08:00:00 ,5,9,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-09 11:00:00 ,40,9,2,40,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-09 14:00:00 ,35,9,3,35,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-09 17:00:00 ,51,9,4,51,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-10 08:00:00 ,4,10,1,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-10 11:00:00 ,41,10,2,41,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-10 14:00:00 ,41,10,3,41,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-10 17:00:00 ,7,10,4,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-11 08:00:00 ,4,11,1,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-11 11:00:00 ,58,11,2,58,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-11 14:00:00 ,47,11,3,47,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-11 17:00:00 ,54,11,4,54,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-12 08:00:00 ,6,12,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-12 11:00:00 ,2,12,2,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-12 14:00:00 ,9,12,3,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-12 17:00:00 ,14,12,4,14,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-13 08:00:00 ,10,13,1,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-13 11:00:00 ,6,13,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-13 14:00:00 ,9,13,3,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-13 17:00:00 ,8,13,4,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,2015-01-14 08:00:00 ,0,14,1,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
